Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2012","2012","tonnes","6902184","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2013","2013","tonnes","6892622","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2014","2014","tonnes","6953747","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2015","2015","tonnes","6859227","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2016","2016","tonnes","6625211","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2017","2017","tonnes","6584967","","Official data"
"QC","Crops","21","Brazil","5510","Production","486","Bananas","2018","2018","tonnes","6752171","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1961","1961","tonnes","24310","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1962","1962","tonnes","27637","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1963","1963","tonnes","20484","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1964","1964","tonnes","28668","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1965","1965","tonnes","27451","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1966","1966","tonnes","34705","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1967","1967","tonnes","30682","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1968","1968","tonnes","28988","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1969","1969","tonnes","30620","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1970","1970","tonnes","26735","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1971","1971","tonnes","19647","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1972","1972","tonnes","15442","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1973","1973","tonnes","12855","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1974","1974","tonnes","12058","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1975","1975","tonnes","25463","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1976","1976","tonnes","61550","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1977","1977","tonnes","95266","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1978","1978","tonnes","143917","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1979","1979","tonnes","98125","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1980","1980","tonnes","74680","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1981","1981","tonnes","109877","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1982","1982","tonnes","98524","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1983","1983","tonnes","124931","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1984","1984","tonnes","77517","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1985","1985","tonnes","170618","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1986","1986","tonnes","185376","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1987","1987","tonnes","194514","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1988","1988","tonnes","125533","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1989","1989","tonnes","247502","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1990","1990","tonnes","157353","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1991","1991","tonnes","111650","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1992","1992","tonnes","125219","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1993","1993","tonnes","109952","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1994","1994","tonnes","90614","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1995","1995","tonnes","104634","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1996","1996","tonnes","209215","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1997","1997","tonnes","258847","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1998","1998","tonnes","300389","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","1999","1999","tonnes","321789","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2000","2000","tonnes","282826","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2001","2001","tonnes","297824","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2002","2002","tonnes","244600","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2003","2003","tonnes","345320","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2004","2004","tonnes","397160","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2005","2005","tonnes","326251","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2006","2006","tonnes","202940","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2007","2007","tonnes","235577","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2008","2008","tonnes","236912","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2009","2009","tonnes","201249","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2010","2010","tonnes","278558","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2011","2011","tonnes","303872","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2012","2012","tonnes","265025","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2013","2013","tonnes","330682","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2014","2014","tonnes","251539","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2015","2015","tonnes","186285","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2016","2016","tonnes","379687","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2017","2017","tonnes","302731","","Official data"
"QC","Crops","21","Brazil","5510","Production","44","Barley","2018","2018","tonnes","330374","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1961","1961","tonnes","1744561","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1962","1962","tonnes","1709983","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1963","1963","tonnes","1942364","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1964","1964","tonnes","1950683","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1965","1965","tonnes","2289796","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1966","1966","tonnes","2148100","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1967","1967","tonnes","2547577","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1968","1968","tonnes","2419677","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1969","1969","tonnes","2199974","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1970","1970","tonnes","2211449","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1971","1971","tonnes","2687989","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1972","1972","tonnes","2676225","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1973","1973","tonnes","2232033","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1974","1974","tonnes","2238012","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1975","1975","tonnes","2282466","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1976","1976","tonnes","1840315","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1977","1977","tonnes","2290007","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1978","1978","tonnes","2193977","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1979","1979","tonnes","2186343","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1980","1980","tonnes","1968165","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1981","1981","tonnes","2340947","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1982","1982","tonnes","2902657","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1983","1983","tonnes","1580546","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1984","1984","tonnes","2625676","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1985","1985","tonnes","2548738","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1986","1986","tonnes","2219478","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1987","1987","tonnes","2006055","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1988","1988","tonnes","2802983","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1989","1989","tonnes","2308355","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1990","1990","tonnes","2234467","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1991","1991","tonnes","2744711","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1992","1992","tonnes","2797138","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1993","1993","tonnes","2478325","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1994","1994","tonnes","3369684","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1995","1995","tonnes","2946168","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1996","1996","tonnes","2452036","","Official data"
"QC","Crops","21","Brazil","5510","Production","176","Beans, dry","1997","1997","tonnes","2840243","","Official data"
